,gene,chromosome,position_left,position_right,Direction,Variance
10078,Zm00001d006137,2,199596575,199601928,+,1.5469743605038742
10079,Zm00001d040301,3,36557965,36563190,-,15.287797990845412
10080,Zm00001d015690,5,107849569,107852169,-,4.812700192652417
10081,Zm00001d023320,10,3020137,3028139,-,1.5243711994949118
10082,Zm00001d038807,6,164812459,164817085,+,4.306149976546904
10083,Zm00001d015221,5,80009523,80019739,-,0.025911450953487465
10084,Zm00001d047721,9,139936541,139944472,-,0.038700748438594855
10085,Zm00001d053688,4,239044808,239054055,+,0.3369105512433359
10086,Zm00001d027927,1,17827590,17829479,+,0.00042658782247544645
10087,Zm00001d003364,2,41645507,41646269,+,0.06909764805368801
10088,Zm00001d023280,10,2037517,2038156,-,69.6341788352613
10089,Zm00001d025626,10,124409878,124415115,-,19.77240071396715
10090,Zm00001d018177,5,215858945,215860240,+,937.3420194411412
10091,Zm00001d025812,10,130257426,130259239,-,2.8907001290843315
10092,Zm00001d051012,4,136765870,136767712,-,1.0178088813711441
10093,Zm00001d009791,8,81566525,81567864,+,0.12462805839118787
10094,Zm00001d038065,6,146729700,146732419,-,473.5329546071771
10095,Zm00001d048864,4,6626453,6627678,+,0.12926863614161221
10096,Zm00001d052136,4,180604676,180607029,-,34.829598157846796
10097,Zm00001d040685,3,58047530,58048955,+,0.010718404694575218
10098,Zm00001d043487,3,201658483,201660696,+,0.013170371990506517
10099,Zm00001d003189,2,35042497,35043038,-,0.0
10100,Zm00001d032407,1,225684391,225707190,-,29.13641103876014
10101,Zm00001d008867,8,23330643,23331440,+,0.007047838999345737
10102,Zm00001d008408,8,7962643,7963681,-,53.047052332092726
10103,Zm00001d004820,2,141064722,141065508,-,0.0029740622915119066
10104,Zm00001d043336,3,197009471,197013137,+,2.515784595080448
10105,Zm00001d015651,5,103229656,103231129,-,237.0650544319064
10106,Zm00001d002269,2,9179577,9183463,-,0.0001639512585432984
10107,Zm00001d010445,8,115433370,115435609,-,73.17617803997204
10108,Zm00001d041818,3,139104747,139106839,+,0.4006669916775492
10109,Zm00001d032360,1,223966065,223966612,+,0.0
10110,Zm00001d044915,9,7169195,7174714,-,0.8675058148498692
10111,Zm00001d039549,3,7825316,7831190,-,0.0007393853205507943
10112,Zm00001d007021,2,220334882,220340521,+,5.12614899962158e-06
10113,Zm00001d034596,1,297421544,297422826,+,11.500440601673022
10114,Zm00001d046540,9,94826682,94831760,+,0.002281780979265836
10115,Zm00001d023512,10,8283017,8283407,-,0.013323100034783287
10116,Zm00001d048376,9,155256627,155260667,-,9.375806099203778e-06
10117,Zm00001d012794,5,32367,35621,-,7.2320918761372095
10118,Zm00001d026593,10,148637521,148656835,-,20.165239209953317
10119,Zm00001d038657,6,161938044,161943212,+,3.009848305811641
10120,Zm00001d042445,3,167821560,167825000,-,0.028132437807883475
10121,Zm00001d012664,8,178284287,178286057,+,15.670955378814256
10122,Zm00001d030005,1,98585426,98594780,-,0.7109978897564316
10123,Zm00001d035406,6,24575133,24575652,-,0.0002878232817420302
10124,Zm00001d018267,5,217648874,217649638,-,0.03418826818770441
10125,Zm00001d045729,9,35624306,35627408,+,168.24503909665606
10126,Zm00001d022154,7,171380458,171381235,-,547.5343750815867
10127,Zm00001d052850,4,202488426,202491267,-,0.5462889411226706
10128,Zm00001d030659,1,151464302,151472649,+,25.04700538406017
10129,Zm00001d004466,2,113646636,113661165,-,36.00140530482232
10130,Zm00001d044984,9,9322718,9325785,-,0.24875792651465756
10131,Zm00001d020202,7,98940155,98959507,+,8.953940625149335e-05
10132,Zm00001d005811,2,189448576,189449452,-,1.3761245737631929
10133,Zm00001d038388,6,156196517,156197603,-,6.273422795900221
10134,Zm00001d037042,6,110138378,110138762,+,0.17270043803833102
10135,Zm00001d033707,1,271815373,271818063,-,1247.1371588078644
10136,Zm00001d002556,2,15314975,15315305,-,0.30454199655389763
10137,Zm00001d036837,6,103342683,103343694,-,0.0006007890921948826
10138,Zm00001d035460,6,27592071,27592829,+,0.0
10139,Zm00001d040913,3,78717132,78717823,+,0.0
10140,Zm00001d020682,7,127895137,127895926,+,2.8378512608455847e-06
10141,Zm00001d028776,1,46187280,46189614,-,34.65154117964594
10142,Zm00001d032291,1,220505306,220515552,+,32.413170083481745
10143,Zm00001d035608,6,36528924,36534931,+,1.487029751266503
10144,Zm00001d049964,4,56143058,56144558,-,0.22888932830057696
10145,Zm00001d005614,2,180730951,180739978,+,25.836084907412268
10146,Zm00001d047560,9,135552769,135553699,-,25.579421646868898
10147,Zm00001d045651,9,31123467,31123860,-,14.491682533339546
10148,Zm00001d041691,3,133497581,133501433,-,62.031437055453125
10149,Zm00001d040390,3,41114999,41122806,+,158.20157773479858
10150,Zm00001d031659,1,197760194,197776370,+,1010.8924928756906
10151,Zm00001d020853,7,134779522,134783267,-,14.203715730140553
10152,Zm00001d053875,4,242702074,242707311,+,7.900033020526068
10153,Zm00001d031202,1,181977631,181978147,+,0.4920217709456379
10154,Zm00001d024897,10,93611226,93611538,+,5417.509407217079
10155,Zm00001d042063,3,149372613,149373300,-,7.740984822933545
10156,Zm00001d011512,8,152928114,152935307,+,23.83948325918118
10157,Zm00001d047993,9,147425380,147428673,+,5.515670944534649
10158,Zm00001d004906,2,147926729,147928365,+,0.08621280288768285
10159,Zm00001d053829,4,241975988,241976939,-,45.00668745532892
10160,Zm00001d050645,4,109286089,109296510,+,42.28681123525974
10161,Zm00001d036995,6,108560873,108564768,-,0.629004868730965
10162,Zm00001d029395,1,68809508,68810660,+,0.11066286743183533
10163,Zm00001d040359,3,39848804,39849816,-,0.005524967211691649
10164,Zm00001d019260,7,24524285,24525736,-,346.9033911193953
10165,Zm00001d051623,4,164937668,164938605,-,0.0003354652002996444
10166,Zm00001d039658,3,10933797,10935205,+,212.8133285487716
10167,Zm00001d022569,7,180129804,180131184,+,1439.6101161937613
10168,Zm00001d042588,3,172856157,172857057,+,11.2059831705778
10169,Zm00001d015513,5,94710365,94713355,+,92.02728601628444
10170,Zm00001d044587,3,232754828,232755659,-,0.015505300108157136
10171,Zm00001d004196,2,90578486,90586376,+,16.957745602336725
10172,Zm00001d019053,7,14299220,14301776,+,0.2913474654190478
10173,Zm00001d025785,10,129520712,129521926,+,0.36339335543897633
10174,Zm00001d006246,2,202741785,202747195,-,10.093643384748058
10175,Zm00001d024751,10,86089299,86090579,-,2.586355655946908
10176,Zm00001d018822,7,6494305,6495361,+,383.3704570952028
10177,Zm00001d028562,1,39215625,39217472,-,6368.504423381352
10178,Zm00001d025006,10,99306718,99308794,-,0.0003163813794987762
10179,Zm00001d048477,9,156986134,156987627,-,0.0016561217864958077
10180,Zm00001d028541,1,38683756,38684321,-,0.04487807452960882
10181,Zm00001d021652,7,159150823,159153011,+,2298.7268395416054
10182,Zm00001d016477,5,163946670,163951276,-,5.889959312744167
10183,Zm00001d044672,3,234545896,234549775,+,27.01698527651452
10184,Zm00001d007064,2,221084620,221090754,+,0.11178477695872407
10185,Zm00001d012381,8,173254405,173259963,-,0.022743212019984433
10186,Zm00001d028074,1,22016443,22018586,+,5.527290175215383
10187,Zm00001d020285,7,104298460,104301353,-,0.1370965395187884
10188,Zm00001d016415,5,161595324,161596749,-,0.053316520405384885
10189,Zm00001d004690,2,131371137,131371917,+,1.919921608434408
10190,Zm00001d041054,3,93370355,93370934,+,0.29830989079526293
10191,Zm00001d008971,8,27769004,27769361,-,0.6771763654070136
10192,Zm00001d019150,7,19293526,19294873,-,8.993738965158471
10193,Zm00001d037444,6,125491025,125495086,+,0.008522856742376558
10194,Zm00001d007308,2,227410316,227410916,+,0.13642831230493646
10195,Zm00001d020997,7,139830003,139831387,+,1.1123580339322564e-05
10196,Zm00001d025674,10,125986663,125989972,+,0.6004457849983806
10197,Zm00001d045657,9,31347212,31347725,-,3599.1669180697604
10198,Zm00001d024715,10,84701373,84706220,-,40.98083430934695
10199,Zm00001d023866,10,25437019,25437617,+,0.0
10200,Zm00001d020072,7,90399792,90400776,-,0.048314732562335296
10201,Zm00001d022251,7,173630339,173633616,+,1.6174904552950056
10202,Zm00001d039013,6,168706047,168709435,+,1.5957869049957647
10203,Zm00001d008907,8,24731993,24736184,-,15.48997685136515
10204,Zm00001d034518,1,295590810,295593737,-,17.45418220161041
10205,Zm00001d029717,1,83804678,83805639,-,0.16037403384932716
10206,Zm00001d005332,2,169782345,169785403,+,5.009614688981401e-05
10207,Zm00001d008795,8,20660018,20662322,+,7.038511449004796
10208,Zm00001d028296,1,29508942,29510385,+,15.637267935519027
10209,Zm00001d033300,1,258063192,258065454,-,10.574517030337553
10210,Zm00001d054069,4,245857044,245859477,+,113.47008497222788
10211,Zm00001d028072,1,21983105,21985275,+,0.004078338183495978
10212,Zm00001d037711,6,134677232,134678471,-,1382.064538814623
10213,Zm00001d049893,4,51082605,51087676,-,0.04408513115518024
10214,Zm00001d029009,1,54624060,54639249,-,1.8392181428906245
10215,Zm00001d012433,8,174376457,174380066,-,9.786296993713975
10216,Zm00001d022465,7,178207067,178212475,+,2.161134513711495
10217,Zm00001d015485,5,93095265,93097731,-,1.0928404384182995
10218,Zm00001d019314,7,27315602,27322631,-,6.890007601492152
10219,Zm00001d017774,5,206385459,206386071,+,0.0
10220,Zm00001d053064,4,211825817,211837744,+,0.27299775059343634
10221,Zm00001d013780,5,19947086,19950779,+,358.26792675278773
10222,Zm00001d053030,4,210038762,210053588,-,0.0010859560948975864
10223,Zm00001d002859,2,24840670,24844622,-,94.89284841518376
10224,Zm00001d033605,1,268442388,268444600,+,3.274553529081997
10225,Zm00001d042656,3,175635247,175643043,-,0.0016918300520779189
10226,Zm00001d005471,2,175332997,175335575,+,1.7545092526539852e-06
10227,Zm00001d048788,4,5547918,5550554,-,8.023488461955067e-05
10228,Zm00001d048625,4,1562954,1564019,-,70110.42663347478
10229,Zm00001d014140,5,34019457,34021439,-,12.045518325988448
10230,Zm00001d036058,6,69602206,69603673,+,0.11194427849089955
10231,Zm00001d044362,3,226115015,226115588,-,0.42514008806148107
10232,Zm00001d009765,8,80235663,80240611,-,6.647140818391577
10233,Zm00001d029706,1,83226937,83228043,-,1107.429774806735
10234,Zm00001d006102,2,198166080,198172199,-,7.77588982627061
10235,Zm00001d048044,9,148682939,148684179,-,0.054037971566309566
10236,Zm00001d027323,1,2934268,2934775,+,61330.54553542446
10237,Zm00001d022311,7,174916715,174917428,-,7.442333124573422
10238,Zm00001d047670,9,138749793,138750417,-,1.1482016886585913
10239,Zm00001d045636,9,30233032,30234250,+,0.0008665475985638878
10240,Zm00001d043588,3,204481996,204484157,-,17.21032370632963
10241,Zm00001d029165,1,60879437,60888390,-,34.110119888750944
10242,Zm00001d020144,7,95572867,95574091,-,0.00021649379563337543
10243,Zm00001d011083,8,138436774,138445903,+,1.6430647308931154
10244,Zm00001d052452,4,190313658,190322111,-,18.791888501463433
10245,Zm00001d037214,6,116113743,116127172,-,108.21812987047316
10246,Zm00001d035621,6,37468978,37471351,-,0.0004938417729166715
10247,Zm00001d002611,2,16718232,16722717,-,76.03870765481234
10248,Zm00001d028523,1,38075568,38076477,-,0.0010311411934586863
10249,Zm00001d031217,1,182484847,182492517,-,9.318235825068864
10250,Zm00001d044280,3,223966909,223971189,-,2.302251729592946e-05
10251,Zm00001d008750,8,18982840,18984211,+,0.009670525175879019
10252,Zm00001d035497,6,29548169,29549591,-,4.635795949097355e-06
10253,Zm00001d045279,9,17760030,17762932,+,0.2528719127638878
10254,Zm00001d050081,4,64819263,64825467,-,0.321990527033982
10255,Zm00001d019742,7,55050973,55051417,-,0.005646223925265415
10256,Zm00001d026529,10,147621319,147621730,-,0.012325876327866898
10257,Zm00001d042179,3,155185325,155186615,+,52.90491627577417
10258,Zm00001d027727,1,12330533,12331811,+,1345.9300084835775
10259,Zm00001d031061,1,175170462,175176066,-,4.477850102055293
10260,Zm00001d047184,9,121266112,121270661,-,5.546118276421845
10261,Zm00001d043981,3,215530038,215537594,-,5.063976309087666
10262,Zm00001d008856,8,22781026,22783661,-,37.0083657882186
10263,Zm00001d023401,10,4738281,4739319,-,0.0002041131810133121
10264,Zm00001d045804,9,40102184,40108023,-,0.9649631821601569
10265,Zm00001d017149,5,187065765,187066555,+,0.004906154597174475
10266,Zm00001d033901,1,278084926,278091046,+,0.008388657593536622
10267,Zm00001d028261,1,28226066,28235042,-,24.243147230765892
10268,Zm00001d017422,5,195636859,195637865,-,44.228208160506426
10269,Zm00001d025992,10,135574511,135578931,-,13.826166521479799
10270,Zm00001d016287,5,155680964,155682213,+,3.7671079011802577
10271,Zm00001d041889,3,142433004,142445365,+,8.076702270927404
10272,Zm00001d026206,10,140895680,140899119,-,0.6936786370833086
10273,Zm00001d007447,2,231963134,231963772,+,0.0030909743195453813
10274,Zm00001d017147,5,187053601,187054914,-,2069.3336412879125
10275,Zm00001d034433,1,292905092,292912832,+,61.20732137021027
10276,Zm00001d010401,8,112914085,112917486,-,7.294014815536169
10277,Zm00001d041588,3,128517096,128520764,+,0.0021201410427745693
10278,Zm00001d029341,1,66635783,66637299,-,0.7010955025951838
10279,Zm00001d049993,4,58347593,58348108,+,0.0027841378951113586
10280,Zm00001d003949,2,71579119,71583381,-,7.068529341820468
10281,Zm00001d010633,8,122649471,122649855,+,0.34649148147345116
10282,Zm00001d023327,10,3460712,3479462,-,0.031233809753160098
10283,Zm00001d022226,7,173089454,173092796,-,6.483908458327794
10284,Zm00001d014595,5,54656639,54665486,+,2.2632036310183836
10285,Zm00001d048521,9,157718904,157721676,-,6.273241112487909
10286,Zm00001d046694,9,102719161,102719956,+,0.0008190838893037791
10287,Zm00001d040376,3,40753083,40754178,-,0.0
10288,Zm00001d045533,9,25739312,25742304,+,3.8437597807270105
10289,Zm00001d010651,8,122974458,122974956,-,7.8455434549443375
10290,Zm00001d020599,7,124222134,124224733,-,0.77780749832181
10291,Zm00001d035713,6,42066917,42068999,+,9.522967774805775
10292,Zm00001d015973,5,135539836,135544859,+,25.133938495029486
10293,Zm00001d027626,1,9404917,9411381,-,7.6473344805910415
10294,Zm00001d040657,3,56843808,56844336,+,0.02194235111252226
10295,Zm00001d009671,8,75375952,75379692,+,2.7857395400612464
10296,Zm00001d018297,5,218088746,218093599,-,36.66998203834955
10297,Zm00001d051830,4,171484287,171486906,-,2.8222325296716737
10298,Zm00001d047142,9,119868346,119871722,-,0.00026376994367526636
10299,Zm00001d008268,8,3546647,3549333,+,183.42991818713594
10300,Zm00001d042876,3,182604860,182606378,+,0.4054399037976817
10301,Zm00001d019373,7,30460860,30462834,-,0.0006099843650112076
10302,Zm00001d042793,3,179875466,179900638,+,0.949592602080601
10303,Zm00001d007732,2,238320507,238323760,-,42.64289293419541
10304,Zm00001d005222,2,164020726,164022194,+,0.0005784588493004242
10305,Zm00001d049546,4,34340147,34340694,-,0.3123877197317838
10306,Zm00001d024119,10,46971392,46973252,+,0.009599397788480929
10307,Zm00001d034996,6,1302165,1309663,+,4.017493898477658
10308,Zm00001d002937,2,27420577,27426388,-,180.97003840906473
10309,Zm00001d011923,8,164678914,164684859,-,1.9297553940668777
10310,Zm00001d049665,4,39245895,39246342,+,2951.577643344937
10311,Zm00001d043105,3,189316929,189320645,+,4.131666861021785e-05
10312,Zm00001d042840,3,181638639,181643200,-,13692.586899565944
10313,Zm00001d033442,1,262877640,262878846,+,1.2394994449453328e-05
10314,Zm00001d009417,8,63479439,63482512,-,10445.87431298334
10315,Zm00001d021674,7,159777841,159778453,+,4.873971817903883
10316,Zm00001d037323,6,121112270,121113696,+,44109.0186547011
10317,Zm00001d034453,1,293423686,293425838,-,190.2601894720777
10318,Zm00001d042185,3,155343260,155349083,-,32.03422477650161
10319,Zm00001d028280,1,29046581,29052596,+,7.566122555672021
10320,Zm00001d042968,3,185334728,185336842,+,2.010306708597199
10321,Zm00001d008578,8,13459465,13460938,-,0.20045652000215008
10322,Zm00001d017412,5,195189893,195191367,+,1.265322804197455
10323,Zm00001d026692,10,150061894,150067187,+,0.007967808682421775
10324,Zm00001d044013,3,216469400,216471475,+,4.847073394306926e-05
10325,Zm00001d017541,5,199064394,199067569,+,0.00014685359140863323
10326,Zm00001d035304,6,20284433,20286443,-,349.29466718775484
10327,Zm00001d032563,1,230613797,230614382,-,133.902024177185
10328,Zm00001d052804,4,201420639,201421910,-,12.487893188698537
10329,Zm00001d030301,1,120802389,120812980,+,2.277741819983375
10330,Zm00001d016002,5,138880744,138886155,+,12.804667718426291
10331,Zm00001d019111,7,17261049,17265221,+,17.509736032802437
10332,Zm00001d020365,7,109594394,109604672,+,53.231914983121555
10333,Zm00001d031798,1,202174122,202174818,-,0.3938482481638096
10334,Zm00001d024207,10,56446154,56449468,-,209.22650903416024
10335,Zm00001d017975,5,211124622,211124865,+,0.3173225699323562
10336,Zm00001d021407,7,151457302,151476815,+,2.373493085057121
10337,Zm00001d018199,5,216404524,216421412,+,5.012901676753134
10338,Zm00001d052173,4,181707237,181707894,+,154.70339535195956
10339,Zm00001d015796,5,120808409,120808988,-,34.23854475190931
10340,Zm00001d033592,1,268007630,268009404,-,0.22466808142665867
10341,Zm00001d005285,2,167705736,167706366,-,0.023505297358483897
10342,Zm00001d030295,1,120059291,120060691,-,0.043550291188247166
10343,Zm00001d044703,3,235308099,235309596,-,12.42935523190072
10344,Zm00001d048016,9,148015187,148017104,-,2.227193678959654
10345,Zm00001d041036,3,92302527,92325633,-,2.8059437970061984
10346,Zm00001d027385,1,4118696,4120755,-,24.08825874687791
10347,Zm00001d015596,5,100233793,100234944,-,0.000523477900736798
10348,Zm00001d032244,1,218617547,218619858,+,0.011727157248699981
10349,Zm00001d044007,3,216286194,216286818,-,0.0
10350,Zm00001d004840,2,143079080,143083058,-,2.2387532347738763
10351,Zm00001d029606,1,78909785,78911160,+,9.919159570065549
10352,Zm00001d036683,6,97505866,97506322,+,3.493706377399982
10353,Zm00001d002539,2,14990723,14993381,+,0.0977788597452821
10354,Zm00001d002096,2,5947563,5948181,-,16.21195235654278
10355,Zm00001d005858,2,190973607,190979528,+,93.45175639178703
10356,Zm00001d002678,2,19071689,19082040,-,35.43409790901682
10357,Zm00001d039580,3,8286006,8288071,+,20.207957678972093
10358,Zm00001d043946,3,214388199,214392378,-,9.497430923773894
10359,Zm00001d040851,3,71655184,71657626,+,0.060548030413545686
10360,Zm00001d047822,9,142595492,142596552,+,0.030785139082620563
10361,Zm00001d004048,2,78973343,78974639,+,55.30820451221977
10362,Zm00001d048051,9,148911139,148911964,-,0.3916841834129269
10363,Zm00001d006567,2,211043455,211047662,+,12.707662560796246
10364,Zm00001d008884,8,23825392,23826085,-,0.03296788711871857
10365,Zm00001d004335,2,104167038,104172347,-,3.5571852049596817
10366,Zm00001d006400,2,206594344,206597312,+,0.03269044964817386
10367,Zm00001d049698,4,40541719,40547278,+,1.633939951357896
10368,Zm00001d006184,2,200972419,200977073,+,5.515691216071757
10369,Zm00001d048548,9,158521156,158525351,-,0.00026910842974220265
